RW2012A_URBAN,RW2012A_SEX,RW2012A_OCC,RW2012A_AGE,RW2012A_REGBTH,RW2012A_RELATE,RW2012A_RELIG,RW2012A_DISAB2,RW2012A_DISAB1,RW2012A_MARST,RW2012A_WKSECTOR,RW2012A_LIT,RW2012A_OWNERSH,RW2012A_HINS,RW2012A_STATUS,RW2012A_CLASSWK,RW2012A_NSPOUSE,RW2012A_NATION,RW2012A_EDCERT,RW2012A_IND1,RW2012A_BPL
RW2012A_URBAN,RW2012A_REGBTH,RW2012A_RELIG,RW2012A_OCC,RW2012A_AGE,RW2012A_MARST,RW2012A_HINS,RW2012A_WKSECTOR,RW2012A_IND1,RW2012A_SEX,RW2012A_DISAB1,RW2012A_NSPOUSE,RW2012A_CLASSWK,RW2012A_STATUS,RW2012A_OWNERSH,RW2012A_NATION,RW2012A_DISAB2,RW2012A_EDCERT,RW2012A_LIT,RW2012A_RELATE,RW2012A_BPL
RW2012A_URBAN,RW2012A_WKSECTOR,RW2012A_CLASSWK,RW2012A_RELATE,RW2012A_RELIG,RW2012A_AGE,RW2012A_STATUS,RW2012A_DISAB1,RW2012A_HINS,RW2012A_EDCERT,RW2012A_NATION,RW2012A_NSPOUSE,RW2012A_IND1,RW2012A_DISAB2,RW2012A_LIT,RW2012A_OWNERSH,RW2012A_MARST,RW2012A_OCC,RW2012A_REGBTH,RW2012A_SEX,RW2012A_BPL
RW2012A_URBAN,RW2012A_MARST,RW2012A_NATION,RW2012A_REGBTH,RW2012A_DISAB1,RW2012A_DISAB2,RW2012A_CLASSWK,RW2012A_RELATE,RW2012A_OWNERSH,RW2012A_STATUS,RW2012A_WKSECTOR,RW2012A_NSPOUSE,RW2012A_SEX,RW2012A_RELIG,RW2012A_HINS,RW2012A_OCC,RW2012A_IND1,RW2012A_LIT,RW2012A_EDCERT,RW2012A_AGE,RW2012A_BPL
RW2012A_URBAN,RW2012A_NSPOUSE,RW2012A_SEX,RW2012A_STATUS,RW2012A_IND1,RW2012A_OCC,RW2012A_OWNERSH,RW2012A_EDCERT,RW2012A_RELIG,RW2012A_REGBTH,RW2012A_NATION,RW2012A_AGE,RW2012A_DISAB2,RW2012A_WKSECTOR,RW2012A_CLASSWK,RW2012A_MARST,RW2012A_DISAB1,RW2012A_HINS,RW2012A_LIT,RW2012A_RELATE,RW2012A_BPL
RW2012A_URBAN,RW2012A_CLASSWK,RW2012A_EDCERT,RW2012A_REGBTH,RW2012A_DISAB1,RW2012A_HINS,RW2012A_NATION,RW2012A_WKSECTOR,RW2012A_OCC,RW2012A_RELIG,RW2012A_SEX,RW2012A_DISAB2,RW2012A_RELATE,RW2012A_MARST,RW2012A_LIT,RW2012A_OWNERSH,RW2012A_AGE,RW2012A_IND1,RW2012A_NSPOUSE,RW2012A_STATUS,RW2012A_BPL
RW2012A_URBAN,RW2012A_OWNERSH,RW2012A_OCC,RW2012A_AGE,RW2012A_CLASSWK,RW2012A_SEX,RW2012A_HINS,RW2012A_NSPOUSE,RW2012A_WKSECTOR,RW2012A_DISAB1,RW2012A_LIT,RW2012A_RELIG,RW2012A_MARST,RW2012A_DISAB2,RW2012A_RELATE,RW2012A_STATUS,RW2012A_REGBTH,RW2012A_EDCERT,RW2012A_IND1,RW2012A_NATION,RW2012A_BPL
RW2012A_URBAN,RW2012A_DISAB2,RW2012A_REGBTH,RW2012A_NATION,RW2012A_WKSECTOR,RW2012A_DISAB1,RW2012A_OCC,RW2012A_EDCERT,RW2012A_OWNERSH,RW2012A_NSPOUSE,RW2012A_CLASSWK,RW2012A_STATUS,RW2012A_LIT,RW2012A_SEX,RW2012A_AGE,RW2012A_IND1,RW2012A_RELIG,RW2012A_HINS,RW2012A_MARST,RW2012A_RELATE,RW2012A_BPL
RW2012A_URBAN,RW2012A_DISAB1,RW2012A_OWNERSH,RW2012A_LIT,RW2012A_RELATE,RW2012A_REGBTH,RW2012A_WKSECTOR,RW2012A_EDCERT,RW2012A_OCC,RW2012A_HINS,RW2012A_STATUS,RW2012A_RELIG,RW2012A_SEX,RW2012A_AGE,RW2012A_IND1,RW2012A_NSPOUSE,RW2012A_MARST,RW2012A_NATION,RW2012A_DISAB2,RW2012A_CLASSWK,RW2012A_BPL
RW2012A_URBAN,RW2012A_EDCERT,RW2012A_CLASSWK,RW2012A_OCC,RW2012A_MARST,RW2012A_NATION,RW2012A_HINS,RW2012A_REGBTH,RW2012A_WKSECTOR,RW2012A_SEX,RW2012A_OWNERSH,RW2012A_STATUS,RW2012A_AGE,RW2012A_IND1,RW2012A_DISAB1,RW2012A_RELATE,RW2012A_DISAB2,RW2012A_NSPOUSE,RW2012A_RELIG,RW2012A_LIT,RW2012A_BPL
RW2012A_URBAN,RW2012A_RELATE,RW2012A_RELIG,RW2012A_DISAB1,RW2012A_LIT,RW2012A_EDCERT,RW2012A_REGBTH,RW2012A_SEX,RW2012A_WKSECTOR,RW2012A_HINS,RW2012A_DISAB2,RW2012A_NATION,RW2012A_MARST,RW2012A_OCC,RW2012A_NSPOUSE,RW2012A_STATUS,RW2012A_CLASSWK,RW2012A_OWNERSH,RW2012A_IND1,RW2012A_AGE,RW2012A_BPL
RW2012A_URBAN,RW2012A_RELIG,RW2012A_EDCERT,RW2012A_MARST,RW2012A_OWNERSH,RW2012A_REGBTH,RW2012A_STATUS,RW2012A_CLASSWK,RW2012A_HINS,RW2012A_DISAB1,RW2012A_NATION,RW2012A_DISAB2,RW2012A_NSPOUSE,RW2012A_OCC,RW2012A_LIT,RW2012A_RELATE,RW2012A_AGE,RW2012A_WKSECTOR,RW2012A_IND1,RW2012A_SEX,RW2012A_BPL
RW2012A_URBAN,RW2012A_OCC,RW2012A_RELATE,RW2012A_CLASSWK,RW2012A_NSPOUSE,RW2012A_LIT,RW2012A_MARST,RW2012A_WKSECTOR,RW2012A_SEX,RW2012A_REGBTH,RW2012A_IND1,RW2012A_OWNERSH,RW2012A_HINS,RW2012A_DISAB2,RW2012A_RELIG,RW2012A_EDCERT,RW2012A_DISAB1,RW2012A_STATUS,RW2012A_AGE,RW2012A_NATION,RW2012A_BPL
RW2012A_URBAN,RW2012A_HINS,RW2012A_RELATE,RW2012A_SEX,RW2012A_REGBTH,RW2012A_CLASSWK,RW2012A_NSPOUSE,RW2012A_LIT,RW2012A_OCC,RW2012A_IND1,RW2012A_AGE,RW2012A_STATUS,RW2012A_MARST,RW2012A_RELIG,RW2012A_WKSECTOR,RW2012A_OWNERSH,RW2012A_NATION,RW2012A_EDCERT,RW2012A_DISAB1,RW2012A_DISAB2,RW2012A_BPL
RW2012A_URBAN,RW2012A_NATION,RW2012A_OWNERSH,RW2012A_MARST,RW2012A_REGBTH,RW2012A_OCC,RW2012A_RELATE,RW2012A_STATUS,RW2012A_SEX,RW2012A_DISAB1,RW2012A_IND1,RW2012A_AGE,RW2012A_RELIG,RW2012A_CLASSWK,RW2012A_NSPOUSE,RW2012A_HINS,RW2012A_LIT,RW2012A_EDCERT,RW2012A_WKSECTOR,RW2012A_DISAB2,RW2012A_BPL
RW2012A_URBAN,RW2012A_LIT,RW2012A_OCC,RW2012A_REGBTH,RW2012A_IND1,RW2012A_SEX,RW2012A_DISAB2,RW2012A_HINS,RW2012A_EDCERT,RW2012A_WKSECTOR,RW2012A_OWNERSH,RW2012A_NATION,RW2012A_AGE,RW2012A_RELIG,RW2012A_MARST,RW2012A_RELATE,RW2012A_NSPOUSE,RW2012A_DISAB1,RW2012A_STATUS,RW2012A_CLASSWK,RW2012A_BPL
RW2012A_URBAN,RW2012A_IND1,RW2012A_EDCERT,RW2012A_RELATE,RW2012A_MARST,RW2012A_AGE,RW2012A_LIT,RW2012A_WKSECTOR,RW2012A_STATUS,RW2012A_NSPOUSE,RW2012A_OWNERSH,RW2012A_REGBTH,RW2012A_RELIG,RW2012A_NATION,RW2012A_DISAB2,RW2012A_OCC,RW2012A_DISAB1,RW2012A_SEX,RW2012A_HINS,RW2012A_CLASSWK,RW2012A_BPL
RW2012A_REGBTH,RW2012A_AGE,RW2012A_RELATE,RW2012A_OCC,RW2012A_MARST,RW2012A_SEX,RW2012A_STATUS,RW2012A_CLASSWK,RW2012A_OWNERSH,RW2012A_NATION,RW2012A_URBAN,RW2012A_DISAB2,RW2012A_NSPOUSE,RW2012A_RELIG,RW2012A_IND1,RW2012A_HINS,RW2012A_EDCERT,RW2012A_LIT,RW2012A_DISAB1,RW2012A_WKSECTOR,RW2012A_BPL
RW2012A_REGBTH,RW2012A_STATUS,RW2012A_SEX,RW2012A_HINS,RW2012A_EDCERT,RW2012A_CLASSWK,RW2012A_OCC,RW2012A_RELIG,RW2012A_IND1,RW2012A_NATION,RW2012A_WKSECTOR,RW2012A_URBAN,RW2012A_DISAB1,RW2012A_DISAB2,RW2012A_OWNERSH,RW2012A_AGE,RW2012A_RELATE,RW2012A_LIT,RW2012A_NSPOUSE,RW2012A_MARST,RW2012A_BPL
RW2012A_REGBTH,RW2012A_SEX,RW2012A_IND1,RW2012A_OWNERSH,RW2012A_WKSECTOR,RW2012A_HINS,RW2012A_EDCERT,RW2012A_MARST,RW2012A_DISAB1,RW2012A_RELIG,RW2012A_LIT,RW2012A_CLASSWK,RW2012A_DISAB2,RW2012A_AGE,RW2012A_NSPOUSE,RW2012A_OCC,RW2012A_RELATE,RW2012A_STATUS,RW2012A_NATION,RW2012A_URBAN,RW2012A_BPL
RW2012A_REGBTH,RW2012A_URBAN,RW2012A_RELATE,RW2012A_DISAB1,RW2012A_WKSECTOR,RW2012A_DISAB2,RW2012A_NATION,RW2012A_STATUS,RW2012A_HINS,RW2012A_CLASSWK,RW2012A_IND1,RW2012A_EDCERT,RW2012A_LIT,RW2012A_SEX,RW2012A_MARST,RW2012A_OCC,RW2012A_AGE,RW2012A_OWNERSH,RW2012A_RELIG,RW2012A_NSPOUSE,RW2012A_BPL
RW2012A_REGBTH,RW2012A_WKSECTOR,RW2012A_STATUS,RW2012A_RELIG,RW2012A_DISAB1,RW2012A_OCC,RW2012A_NATION,RW2012A_DISAB2,RW2012A_MARST,RW2012A_RELATE,RW2012A_AGE,RW2012A_SEX,RW2012A_IND1,RW2012A_URBAN,RW2012A_HINS,RW2012A_OWNERSH,RW2012A_NSPOUSE,RW2012A_LIT,RW2012A_CLASSWK,RW2012A_EDCERT,RW2012A_BPL
RW2012A_REGBTH,RW2012A_MARST,RW2012A_RELATE,RW2012A_HINS,RW2012A_CLASSWK,RW2012A_AGE,RW2012A_NATION,RW2012A_EDCERT,RW2012A_NSPOUSE,RW2012A_LIT,RW2012A_OWNERSH,RW2012A_DISAB1,RW2012A_OCC,RW2012A_IND1,RW2012A_WKSECTOR,RW2012A_URBAN,RW2012A_SEX,RW2012A_STATUS,RW2012A_RELIG,RW2012A_DISAB2,RW2012A_BPL
RW2012A_REGBTH,RW2012A_NSPOUSE,RW2012A_DISAB2,RW2012A_LIT,RW2012A_EDCERT,RW2012A_DISAB1,RW2012A_WKSECTOR,RW2012A_OCC,RW2012A_HINS,RW2012A_CLASSWK,RW2012A_NATION,RW2012A_MARST,RW2012A_RELATE,RW2012A_OWNERSH,RW2012A_IND1,RW2012A_URBAN,RW2012A_STATUS,RW2012A_SEX,RW2012A_AGE,RW2012A_RELIG,RW2012A_BPL
RW2012A_REGBTH,RW2012A_CLASSWK,RW2012A_WKSECTOR,RW2012A_AGE,RW2012A_URBAN,RW2012A_DISAB2,RW2012A_DISAB1,RW2012A_HINS,RW2012A_OCC,RW2012A_NATION,RW2012A_STATUS,RW2012A_MARST,RW2012A_RELATE,RW2012A_RELIG,RW2012A_EDCERT,RW2012A_IND1,RW2012A_OWNERSH,RW2012A_NSPOUSE,RW2012A_LIT,RW2012A_SEX,RW2012A_BPL
RW2012A_REGBTH,RW2012A_OWNERSH,RW2012A_STATUS,RW2012A_MARST,RW2012A_NATION,RW2012A_DISAB2,RW2012A_LIT,RW2012A_RELATE,RW2012A_DISAB1,RW2012A_NSPOUSE,RW2012A_IND1,RW2012A_EDCERT,RW2012A_SEX,RW2012A_CLASSWK,RW2012A_URBAN,RW2012A_AGE,RW2012A_OCC,RW2012A_RELIG,RW2012A_WKSECTOR,RW2012A_HINS,RW2012A_BPL
RW2012A_REGBTH,RW2012A_DISAB2,RW2012A_SEX,RW2012A_DISAB1,RW2012A_NSPOUSE,RW2012A_EDCERT,RW2012A_MARST,RW2012A_LIT,RW2012A_NATION,RW2012A_URBAN,RW2012A_AGE,RW2012A_OCC,RW2012A_HINS,RW2012A_RELIG,RW2012A_STATUS,RW2012A_WKSECTOR,RW2012A_RELATE,RW2012A_OWNERSH,RW2012A_CLASSWK,RW2012A_IND1,RW2012A_BPL
RW2012A_REGBTH,RW2012A_DISAB1,RW2012A_RELATE,RW2012A_CLASSWK,RW2012A_URBAN,RW2012A_OWNERSH,RW2012A_OCC,RW2012A_RELIG,RW2012A_NATION,RW2012A_SEX,RW2012A_IND1,RW2012A_EDCERT,RW2012A_MARST,RW2012A_NSPOUSE,RW2012A_HINS,RW2012A_DISAB2,RW2012A_WKSECTOR,RW2012A_AGE,RW2012A_LIT,RW2012A_STATUS,RW2012A_BPL
RW2012A_REGBTH,RW2012A_EDCERT,RW2012A_MARST,RW2012A_STATUS,RW2012A_HINS,RW2012A_NATION,RW2012A_IND1,RW2012A_SEX,RW2012A_LIT,RW2012A_DISAB1,RW2012A_WKSECTOR,RW2012A_URBAN,RW2012A_DISAB2,RW2012A_NSPOUSE,RW2012A_OCC,RW2012A_RELATE,RW2012A_CLASSWK,RW2012A_OWNERSH,RW2012A_RELIG,RW2012A_AGE,RW2012A_BPL
RW2012A_REGBTH,RW2012A_RELATE,RW2012A_IND1,RW2012A_NSPOUSE,RW2012A_WKSECTOR,RW2012A_URBAN,RW2012A_OWNERSH,RW2012A_RELIG,RW2012A_CLASSWK,RW2012A_LIT,RW2012A_DISAB1,RW2012A_EDCERT,RW2012A_MARST,RW2012A_OCC,RW2012A_HINS,RW2012A_NATION,RW2012A_STATUS,RW2012A_DISAB2,RW2012A_SEX,RW2012A_AGE,RW2012A_BPL
RW2012A_REGBTH,RW2012A_RELIG,RW2012A_DISAB1,RW2012A_URBAN,RW2012A_DISAB2,RW2012A_RELATE,RW2012A_HINS,RW2012A_SEX,RW2012A_STATUS,RW2012A_AGE,RW2012A_WKSECTOR,RW2012A_OCC,RW2012A_OWNERSH,RW2012A_NSPOUSE,RW2012A_MARST,RW2012A_CLASSWK,RW2012A_IND1,RW2012A_LIT,RW2012A_NATION,RW2012A_EDCERT,RW2012A_BPL
RW2012A_REGBTH,RW2012A_OCC,RW2012A_EDCERT,RW2012A_WKSECTOR,RW2012A_IND1,RW2012A_SEX,RW2012A_HINS,RW2012A_DISAB2,RW2012A_NSPOUSE,RW2012A_OWNERSH,RW2012A_NATION,RW2012A_DISAB1,RW2012A_LIT,RW2012A_RELATE,RW2012A_RELIG,RW2012A_URBAN,RW2012A_AGE,RW2012A_MARST,RW2012A_CLASSWK,RW2012A_STATUS,RW2012A_BPL
RW2012A_REGBTH,RW2012A_HINS,RW2012A_CLASSWK,RW2012A_NATION,RW2012A_LIT,RW2012A_WKSECTOR,RW2012A_AGE,RW2012A_NSPOUSE,RW2012A_RELATE,RW2012A_OWNERSH,RW2012A_IND1,RW2012A_MARST,RW2012A_OCC,RW2012A_DISAB2,RW2012A_URBAN,RW2012A_DISAB1,RW2012A_STATUS,RW2012A_RELIG,RW2012A_SEX,RW2012A_EDCERT,RW2012A_BPL
RW2012A_REGBTH,RW2012A_NATION,RW2012A_SEX,RW2012A_WKSECTOR,RW2012A_RELATE,RW2012A_LIT,RW2012A_DISAB1,RW2012A_AGE,RW2012A_IND1,RW2012A_DISAB2,RW2012A_HINS,RW2012A_OWNERSH,RW2012A_CLASSWK,RW2012A_NSPOUSE,RW2012A_OCC,RW2012A_MARST,RW2012A_URBAN,RW2012A_RELIG,RW2012A_EDCERT,RW2012A_STATUS,RW2012A_BPL
RW2012A_REGBTH,RW2012A_LIT,RW2012A_HINS,RW2012A_EDCERT,RW2012A_URBAN,RW2012A_SEX,RW2012A_RELIG,RW2012A_NATION,RW2012A_OWNERSH,RW2012A_CLASSWK,RW2012A_WKSECTOR,RW2012A_STATUS,RW2012A_MARST,RW2012A_AGE,RW2012A_OCC,RW2012A_IND1,RW2012A_RELATE,RW2012A_DISAB2,RW2012A_DISAB1,RW2012A_NSPOUSE,RW2012A_BPL
RW2012A_REGBTH,RW2012A_IND1,RW2012A_LIT,RW2012A_NSPOUSE,RW2012A_AGE,RW2012A_MARST,RW2012A_NATION,RW2012A_CLASSWK,RW2012A_WKSECTOR,RW2012A_URBAN,RW2012A_OWNERSH,RW2012A_DISAB2,RW2012A_SEX,RW2012A_RELIG,RW2012A_HINS,RW2012A_STATUS,RW2012A_OCC,RW2012A_EDCERT,RW2012A_DISAB1,RW2012A_RELATE,RW2012A_BPL
RW2012A_WKSECTOR,RW2012A_AGE,RW2012A_DISAB2,RW2012A_HINS,RW2012A_NATION,RW2012A_SEX,RW2012A_EDCERT,RW2012A_REGBTH,RW2012A_OWNERSH,RW2012A_IND1,RW2012A_OCC,RW2012A_DISAB1,RW2012A_CLASSWK,RW2012A_LIT,RW2012A_RELATE,RW2012A_URBAN,RW2012A_NSPOUSE,RW2012A_MARST,RW2012A_STATUS,RW2012A_RELIG,RW2012A_BPL
RW2012A_WKSECTOR,RW2012A_STATUS,RW2012A_LIT,RW2012A_URBAN,RW2012A_AGE,RW2012A_RELIG,RW2012A_EDCERT,RW2012A_IND1,RW2012A_MARST,RW2012A_NATION,RW2012A_DISAB1,RW2012A_CLASSWK,RW2012A_DISAB2,RW2012A_OWNERSH,RW2012A_REGBTH,RW2012A_HINS,RW2012A_SEX,RW2012A_RELATE,RW2012A_NSPOUSE,RW2012A_OCC,RW2012A_BPL
RW2012A_WKSECTOR,RW2012A_SEX,RW2012A_REGBTH,RW2012A_HINS,RW2012A_MARST,RW2012A_CLASSWK,RW2012A_RELIG,RW2012A_IND1,RW2012A_LIT,RW2012A_OCC,RW2012A_URBAN,RW2012A_STATUS,RW2012A_OWNERSH,RW2012A_NATION,RW2012A_EDCERT,RW2012A_RELATE,RW2012A_DISAB2,RW2012A_NSPOUSE,RW2012A_DISAB1,RW2012A_AGE,RW2012A_BPL
RW2012A_WKSECTOR,RW2012A_URBAN,RW2012A_RELIG,RW2012A_STATUS,RW2012A_REGBTH,RW2012A_LIT,RW2012A_AGE,RW2012A_HINS,RW2012A_MARST,RW2012A_RELATE,RW2012A_EDCERT,RW2012A_OCC,RW2012A_DISAB2,RW2012A_OWNERSH,RW2012A_CLASSWK,RW2012A_IND1,RW2012A_DISAB1,RW2012A_SEX,RW2012A_NSPOUSE,RW2012A_NATION,RW2012A_BPL
RW2012A_WKSECTOR,RW2012A_REGBTH,RW2012A_DISAB1,RW2012A_CLASSWK,RW2012A_DISAB2,RW2012A_RELIG,RW2012A_NSPOUSE,RW2012A_STATUS,RW2012A_SEX,RW2012A_LIT,RW2012A_EDCERT,RW2012A_NATION,RW2012A_OCC,RW2012A_OWNERSH,RW2012A_MARST,RW2012A_HINS,RW2012A_AGE,RW2012A_RELATE,RW2012A_IND1,RW2012A_URBAN,RW2012A_BPL
RW2012A_WKSECTOR,RW2012A_MARST,RW2012A_REGBTH,RW2012A_CLASSWK,RW2012A_STATUS,RW2012A_HINS,RW2012A_OCC,RW2012A_AGE,RW2012A_NATION,RW2012A_SEX,RW2012A_URBAN,RW2012A_EDCERT,RW2012A_RELIG,RW2012A_DISAB1,RW2012A_OWNERSH,RW2012A_RELATE,RW2012A_LIT,RW2012A_DISAB2,RW2012A_NSPOUSE,RW2012A_IND1,RW2012A_BPL
RW2012A_WKSECTOR,RW2012A_NSPOUSE,RW2012A_STATUS,RW2012A_NATION,RW2012A_RELATE,RW2012A_MARST,RW2012A_DISAB2,RW2012A_OCC,RW2012A_IND1,RW2012A_HINS,RW2012A_LIT,RW2012A_REGBTH,RW2012A_AGE,RW2012A_URBAN,RW2012A_CLASSWK,RW2012A_RELIG,RW2012A_EDCERT,RW2012A_OWNERSH,RW2012A_SEX,RW2012A_DISAB1,RW2012A_BPL
RW2012A_WKSECTOR,RW2012A_CLASSWK,RW2012A_URBAN,RW2012A_RELATE,RW2012A_NATION,RW2012A_RELIG,RW2012A_REGBTH,RW2012A_EDCERT,RW2012A_IND1,RW2012A_LIT,RW2012A_DISAB2,RW2012A_OCC,RW2012A_HINS,RW2012A_DISAB1,RW2012A_AGE,RW2012A_STATUS,RW2012A_SEX,RW2012A_MARST,RW2012A_OWNERSH,RW2012A_NSPOUSE,RW2012A_BPL
RW2012A_WKSECTOR,RW2012A_OWNERSH,RW2012A_DISAB2,RW2012A_NATION,RW2012A_SEX,RW2012A_EDCERT,RW2012A_MARST,RW2012A_HINS,RW2012A_LIT,RW2012A_IND1,RW2012A_STATUS,RW2012A_CLASSWK,RW2012A_REGBTH,RW2012A_NSPOUSE,RW2012A_RELIG,RW2012A_AGE,RW2012A_RELATE,RW2012A_URBAN,RW2012A_DISAB1,RW2012A_OCC,RW2012A_BPL
RW2012A_WKSECTOR,RW2012A_DISAB2,RW2012A_HINS,RW2012A_IND1,RW2012A_DISAB1,RW2012A_AGE,RW2012A_NATION,RW2012A_STATUS,RW2012A_URBAN,RW2012A_RELATE,RW2012A_OWNERSH,RW2012A_NSPOUSE,RW2012A_MARST,RW2012A_CLASSWK,RW2012A_LIT,RW2012A_REGBTH,RW2012A_SEX,RW2012A_EDCERT,RW2012A_OCC,RW2012A_RELIG,RW2012A_BPL
RW2012A_WKSECTOR,RW2012A_DISAB1,RW2012A_IND1,RW2012A_CLASSWK,RW2012A_URBAN,RW2012A_MARST,RW2012A_NSPOUSE,RW2012A_LIT,RW2012A_SEX,RW2012A_DISAB2,RW2012A_AGE,RW2012A_STATUS,RW2012A_NATION,RW2012A_OCC,RW2012A_REGBTH,RW2012A_EDCERT,RW2012A_RELATE,RW2012A_HINS,RW2012A_OWNERSH,RW2012A_RELIG,RW2012A_BPL
RW2012A_WKSECTOR,RW2012A_EDCERT,RW2012A_AGE,RW2012A_LIT,RW2012A_NATION,RW2012A_CLASSWK,RW2012A_NSPOUSE,RW2012A_REGBTH,RW2012A_OCC,RW2012A_IND1,RW2012A_URBAN,RW2012A_OWNERSH,RW2012A_RELATE,RW2012A_DISAB1,RW2012A_HINS,RW2012A_STATUS,RW2012A_MARST,RW2012A_DISAB2,RW2012A_RELIG,RW2012A_SEX,RW2012A_BPL
RW2012A_WKSECTOR,RW2012A_RELATE,RW2012A_OCC,RW2012A_IND1,RW2012A_DISAB2,RW2012A_REGBTH,RW2012A_CLASSWK,RW2012A_STATUS,RW2012A_URBAN,RW2012A_OWNERSH,RW2012A_LIT,RW2012A_DISAB1,RW2012A_HINS,RW2012A_SEX,RW2012A_NATION,RW2012A_MARST,RW2012A_RELIG,RW2012A_EDCERT,RW2012A_AGE,RW2012A_NSPOUSE,RW2012A_BPL
RW2012A_WKSECTOR,RW2012A_RELIG,RW2012A_LIT,RW2012A_DISAB1,RW2012A_RELATE,RW2012A_EDCERT,RW2012A_URBAN,RW2012A_SEX,RW2012A_CLASSWK,RW2012A_NSPOUSE,RW2012A_MARST,RW2012A_IND1,RW2012A_OWNERSH,RW2012A_REGBTH,RW2012A_HINS,RW2012A_AGE,RW2012A_NATION,RW2012A_STATUS,RW2012A_DISAB2,RW2012A_OCC,RW2012A_BPL
RW2012A_WKSECTOR,RW2012A_OCC,RW2012A_RELIG,RW2012A_AGE,RW2012A_EDCERT,RW2012A_NSPOUSE,RW2012A_URBAN,RW2012A_DISAB2,RW2012A_IND1,RW2012A_HINS,RW2012A_LIT,RW2012A_SEX,RW2012A_OWNERSH,RW2012A_STATUS,RW2012A_CLASSWK,RW2012A_REGBTH,RW2012A_DISAB1,RW2012A_NATION,RW2012A_RELATE,RW2012A_MARST,RW2012A_BPL
RW2012A_WKSECTOR,RW2012A_HINS,RW2012A_REGBTH,RW2012A_CLASSWK,RW2012A_DISAB2,RW2012A_NSPOUSE,RW2012A_EDCERT,RW2012A_OWNERSH,RW2012A_DISAB1,RW2012A_RELIG,RW2012A_URBAN,RW2012A_AGE,RW2012A_LIT,RW2012A_OCC,RW2012A_NATION,RW2012A_IND1,RW2012A_STATUS,RW2012A_SEX,RW2012A_RELATE,RW2012A_MARST,RW2012A_BPL
RW2012A_WKSECTOR,RW2012A_NATION,RW2012A_AGE,RW2012A_IND1,RW2012A_HINS,RW2012A_DISAB2,RW2012A_RELIG,RW2012A_URBAN,RW2012A_NSPOUSE,RW2012A_EDCERT,RW2012A_CLASSWK,RW2012A_LIT,RW2012A_OWNERSH,RW2012A_RELATE,RW2012A_STATUS,RW2012A_REGBTH,RW2012A_DISAB1,RW2012A_MARST,RW2012A_SEX,RW2012A_OCC,RW2012A_BPL
RW2012A_WKSECTOR,RW2012A_LIT,RW2012A_RELATE,RW2012A_STATUS,RW2012A_OWNERSH,RW2012A_DISAB2,RW2012A_EDCERT,RW2012A_AGE,RW2012A_SEX,RW2012A_NSPOUSE,RW2012A_IND1,RW2012A_OCC,RW2012A_CLASSWK,RW2012A_DISAB1,RW2012A_URBAN,RW2012A_REGBTH,RW2012A_MARST,RW2012A_NATION,RW2012A_RELIG,RW2012A_HINS,RW2012A_BPL
RW2012A_WKSECTOR,RW2012A_IND1,RW2012A_LIT,RW2012A_STATUS,RW2012A_CLASSWK,RW2012A_DISAB1,RW2012A_DISAB2,RW2012A_RELATE,RW2012A_OCC,RW2012A_OWNERSH,RW2012A_URBAN,RW2012A_REGBTH,RW2012A_SEX,RW2012A_NSPOUSE,RW2012A_MARST,RW2012A_RELIG,RW2012A_EDCERT,RW2012A_AGE,RW2012A_NATION,RW2012A_HINS,RW2012A_BPL
RW2012A_MARST,RW2012A_AGE,RW2012A_OWNERSH,RW2012A_OCC,RW2012A_STATUS,RW2012A_WKSECTOR,RW2012A_URBAN,RW2012A_CLASSWK,RW2012A_LIT,RW2012A_SEX,RW2012A_HINS,RW2012A_DISAB2,RW2012A_IND1,RW2012A_RELATE,RW2012A_DISAB1,RW2012A_EDCERT,RW2012A_NSPOUSE,RW2012A_RELIG,RW2012A_NATION,RW2012A_REGBTH,RW2012A_BPL
RW2012A_MARST,RW2012A_STATUS,RW2012A_URBAN,RW2012A_HINS,RW2012A_DISAB1,RW2012A_OWNERSH,RW2012A_LIT,RW2012A_NSPOUSE,RW2012A_OCC,RW2012A_IND1,RW2012A_SEX,RW2012A_DISAB2,RW2012A_NATION,RW2012A_RELIG,RW2012A_RELATE,RW2012A_REGBTH,RW2012A_EDCERT,RW2012A_AGE,RW2012A_CLASSWK,RW2012A_WKSECTOR,RW2012A_BPL
RW2012A_MARST,RW2012A_SEX,RW2012A_EDCERT,RW2012A_DISAB1,RW2012A_RELIG,RW2012A_URBAN,RW2012A_WKSECTOR,RW2012A_IND1,RW2012A_CLASSWK,RW2012A_NSPOUSE,RW2012A_HINS,RW2012A_LIT,RW2012A_AGE,RW2012A_STATUS,RW2012A_RELATE,RW2012A_OCC,RW2012A_DISAB2,RW2012A_NATION,RW2012A_OWNERSH,RW2012A_REGBTH,RW2012A_BPL
RW2012A_MARST,RW2012A_URBAN,RW2012A_EDCERT,RW2012A_NSPOUSE,RW2012A_LIT,RW2012A_RELIG,RW2012A_REGBTH,RW2012A_DISAB2,RW2012A_OCC,RW2012A_WKSECTOR,RW2012A_AGE,RW2012A_CLASSWK,RW2012A_HINS,RW2012A_DISAB1,RW2012A_STATUS,RW2012A_NATION,RW2012A_OWNERSH,RW2012A_RELATE,RW2012A_SEX,RW2012A_IND1,RW2012A_BPL
